height(cm),weight(kg),gender,size
160.02,61.23496995,Male,XL-Large
172.72,83.00740371,Male,XL-Large
182.88,81.6466266,Male,Medium
187.96,93.89362059,Male,XX-Large
175.26,104.32624510000001,Male,X-Large
177.8,102.05828325,Male,XX-Large
182.88,136.077711,Male,3X-Large
172.72,88.45051215000001,Male,XX-Large
182.88,74.84274105,Male,Large
175.26,83.91458845000001,Male,XL-Large
185.42000000000002,79.37866475,Male,Medium
175.26,102.05828325,Male,X-Large
182.88,90.718474,Male,Large
172.72,91.17206637000001,Male,XX-Large
187.96,96.16158244,Male,XL-Large
162.56,69.39963261,Male,Large
180.34,73.48196394,Male,Medium
180.34,90.718474,Male,XX-Large
180.34,79.83225712000001,Male,XL-Large
180.34,93.44002822,Male,XX-Large
193.04,81.6466266,Male,XL-Large
180.34,65.77089365,Male,Medium
165.1,74.38914868,Male,XL-Large
172.72,77.1107029,Male,XL-Large
167.64000000000001,88.45051215000001,Male,X-Large
180.34,90.718474,Male,XX-Large
175.26,83.46099608,Male,XX-Large
182.88,106.14061458,Male,XX-Large
177.8,68.0388555,Male,Large
187.96,95.2543977,Male,XX-Large
185.42000000000002,104.32624510000001,Male,XX-Large
185.42000000000002,95.2543977,Male,XX-Large
182.88,113.3980925,Male,XX-Large
165.1,72.57477920000001,Male,XL-Large
177.8,95.2543977,Male,X-Large
175.26,88.45051215000001,Male,XX-Large
175.26,81.6466266,Male,XL-Large
177.8,83.91458845000001,Male,XL-Large
175.26,70.30681735,Male,XL-Large
180.34,97.52235955,Male,XX-Large
167.64000000000001,76.20351816,Male,XL-Large
182.88,116.11964672,Male,XX-Large
175.26,74.84274105,Male,XL-Large
182.88,92.98643585,Male,XL-Large
190.5,90.718474,Male,XX-Large
175.26,86.1825503,Male,XX-Large
180.34,102.05828325,Male,X-Large
182.88,79.37866475,Male,Large
175.26,63.502931800000006,Male,Medium
177.8,98.42954429000001,Male,Large
185.42000000000002,81.6466266,Male,XL-Large
175.26,68.0388555,Male,Medium
180.34,106.59420695,Male,XX-Large
170.18,75.74992579,Male,XX-Large
180.34,86.1825503,Male,XX-Large
172.72,89.81128926000001,Male,XX-Large
185.42000000000002,81.6466266,Male,Large
185.42000000000002,102.05828325,Male,X-Large
187.96,92.98643585,Male,XL-Large
162.56,69.85322498000001,Male,XL-Large
175.26,69.85322498000001,Male,Medium
177.8,70.76040972,Male,Medium
180.34,67.13167076,Male,Medium
170.18,81.6466266,Male,XX-Large
165.1,66.22448602,Male,Large
177.8,90.718474,Male,XX-Large
190.5,73.93555631000001,Male,Medium
177.8,68.0388555,Male,Medium
182.88,104.32624510000001,Male,XX-Large
180.34,81.6466266,Male,XL-Large
193.04,127.00586360000001,Male,X-Large
172.72,82.10021897,Male,XL-Large
165.1,70.30681735,Male,Medium
190.5,112.49090776,Male,XX-Large
170.18,78.47148001000001,Male,XL-Large
167.64000000000001,75.74992579,Male,XL-Large
180.34,72.57477920000001,Male,Medium
175.26,83.91458845000001,Male,XL-Large
170.18,83.91458845000001,Male,X-Large
170.18,61.23496995,Male,Medium
175.26,95.2543977,Male,XX-Large
172.72,88.45051215000001,Male,XX-Large
172.72,74.84274105,Male,XL-Large
193.04,99.79032140000001,Male,XX-Large
172.72,89.35769689,Male,XX-Large
170.18,104.32624510000001,Male,XX-Large
180.34,113.3980925,Male,XX-Large
175.26,85.27536556,Male,XX-Large
182.88,88.45051215000001,Male,XL-Large
190.5,102.05828325,Male,XX-Large
182.88,82.55381134000001,Male,Large
187.96,124.73790175,Male,XX-Large
175.26,70.30681735,Male,XL-Large
175.26,72.57477920000001,Male,Medium
167.64000000000001,93.89362059,Male,XX-Large
172.72,74.84274105,Male,Large
172.72,104.32624510000001,Male,XX-Large
177.8,89.81128926000001,Male,XX-Large
185.42000000000002,68.0388555,Male,Medium
177.8,92.53284348000001,Male,XX-Large
187.96,106.59420695,Male,XX-Large
180.34,108.8621688,Male,X-Large
172.72,74.84274105,Male,XL-Large
172.72,95.2543977,Male,X-Large
165.1,75.74992579,Male,XL-Large
167.64000000000001,83.00740371,Male,XX-Large
185.42000000000002,102.05828325,Male,XX-Large
185.42000000000002,92.98643585,Male,XX-Large
177.8,89.81128926000001,Male,XX-Large
187.96,104.32624510000001,Male,XX-Large
175.26,79.83225712000001,Male,Large
172.72,63.502931800000006,Male,Small
175.26,90.718474,Male,X-Large
167.64000000000001,65.77089365,Male,Medium
172.72,70.30681735,Male,Medium
177.8,77.56429527,Male,Large
172.72,67.58526313,Male,Large
180.34,86.1825503,Male,XL-Large
175.26,81.6466266,Male,XL-Large
195.58,136.077711,Male,3X-Large
180.34,88.45051215000001,Male,XX-Large
172.72,64.41011654,Male,Large
185.42000000000002,72.57477920000001,Male,Large
180.34,81.6466266,Male,XL-Large
185.42000000000002,81.6466266,Male,XL-Large
182.88,104.32624510000001,Male,XX-Large
182.88,115.66605435000001,Male,X-Large
175.26,80.73944186,Male,XX-Large
172.72,95.70799007000001,Male,XX-Large
185.42000000000002,104.32624510000001,Male,X-Large
167.64000000000001,85.27536556,Male,XX-Large
172.72,88.45051215000001,Male,XL-Large
190.5,117.9340162,Male,3X-Large
167.64000000000001,73.48196394,Male,Medium
185.42000000000002,77.1107029,Male,Large
170.18,77.1107029,Male,XX-Large
182.88,95.2543977,Male,XL-Large
182.88,103.41906036,Male,XX-Large
180.34,83.00740371,Male,XL-Large
182.88,90.718474,Male,XX-Large
182.88,69.39963261,Male,Medium
165.1,97.06876718000001,Male,XX-Large
167.64000000000001,83.46099608,Male,XL-Large
177.8,90.718474,Male,XX-Large
175.26,95.2543977,Male,XX-Large
187.96,104.77983747,Male,XL-Large
182.88,99.79032140000001,Male,XX-Large
182.88,98.88313666,Male,XL-Large
175.26,70.30681735,Male,Medium
172.72,70.30681735,Male,Large
180.34,97.52235955,Male,XX-Large
172.72,96.61517481,Male,XX-Large
170.18,60.781377580000004,Male,Small
177.8,85.72895793,Male,XL-Large
185.42000000000002,97.52235955,Male,XX-Large
180.34,81.6466266,Male,XX-Large
182.88,70.76040972,Male,Large
185.42000000000002,97.52235955,Male,XX-Large
185.42000000000002,86.1825503,Male,XL-Large
175.26,70.30681735,Male,Medium
185.42000000000002,81.6466266,Male,XL-Large
172.72,90.718474,Male,X-Large
187.96,88.45051215000001,Male,XL-Large
165.1,88.45051215000001,Male,XL-Large
172.72,92.98643585,Male,XX-Large
185.42000000000002,70.30681735,Male,Small
177.8,84.82177319,Male,XX-Large
167.64000000000001,81.6466266,Male,XL-Large
185.42000000000002,86.1825503,Male,XL-Large
177.8,83.46099608,Male,XX-Large
175.26,86.1825503,Male,XL-Large
195.58,95.2543977,Male,XL-Large
193.04,83.91458845000001,Male,Medium
172.72,87.54332741,Male,XX-Large
180.34,108.8621688,Male,3X-Large
167.64000000000001,62.142154690000005,Male,Medium
187.96,117.9340162,Male,XX-Large
175.26,98.42954429000001,Male,X-Large
177.8,79.37866475,Male,Large
187.96,82.10021897,Male,XL-Large
177.8,86.1825503,Male,XX-Large
190.5,111.13013065000001,Male,XX-Large
182.88,88.45051215000001,Male,XL-Large
195.58,102.05828325,Male,XX-Large
193.04,120.20197805000001,Male,X-Large
182.88,77.1107029,Male,XL-Large
177.8,113.3980925,Male,3X-Large
167.64000000000001,84.82177319,Male,XX-Large
172.72,77.1107029,Male,XL-Large
182.88,81.6466266,Male,XL-Large
180.34,85.27536556,Male,XX-Large
177.8,92.98643585,Male,Large
182.88,95.2543977,Male,XL-Large
170.18,66.67807839000001,Male,Medium
182.88,78.01788764,Male,Large
177.8,122.4699399,Male,3X-Large
190.5,90.718474,Male,Large
185.42000000000002,104.32624510000001,Male,XX-Large
175.26,79.37866475,Male,Large
177.8,90.718474,Male,XX-Large
175.26,95.70799007000001,Male,XX-Large
170.18,74.84274105,Male,XX-Large
175.26,79.37866475,Male,XX-Large
182.88,97.52235955,Male,XX-Large
190.5,113.3980925,Male,XX-Large
180.34,95.2543977,Male,XL-Large
175.26,65.77089365,Male,Medium
170.18,74.84274105,Male,XL-Large
182.88,87.54332741,Male,Large
170.18,87.08973504000001,Male,XX-Large
170.18,61.23496995,Male,Medium
182.88,102.05828325,Male,X-Large
180.34,81.6466266,Male,XL-Large
180.34,72.57477920000001,Male,XL-Large
182.88,90.718474,Male,XX-Large
180.34,58.9670081,Male,Small
177.8,97.52235955,Male,XX-Large
185.42000000000002,85.72895793,Male,XL-Large
187.96,80.73944186,Male,XL-Large
175.26,79.37866475,Male,Medium
180.34,87.99691978,Male,XL-Large
172.72,68.0388555,Male,Medium
170.18,97.52235955,Male,XX-Large
190.5,88.45051215000001,Male,XL-Large
172.72,63.502931800000006,Male,Medium
175.26,75.74992579,Male,Large
180.34,81.6466266,Male,XL-Large
177.8,70.30681735,Male,Medium
190.5,93.89362059,Male,XX-Large
177.8,97.52235955,Male,X-Large
190.5,88.45051215000001,Male,XL-Large
187.96,88.45051215000001,Male,XX-Large
172.72,74.84274105,Male,XL-Large
185.42000000000002,102.96546799000001,Male,XX-Large
172.72,88.45051215000001,Male,XX-Large
180.34,68.94604024,Male,Medium
177.8,62.59574706,Male,Medium
165.1,72.57477920000001,Male,XL-Large
160.02,61.23496995,Male,Medium
190.5,115.66605435000001,Male,XX-Large
172.72,61.23496995,Male,Small
175.26,82.55381134000001,Male,XX-Large
172.72,81.6466266,Male,XL-Large
172.72,90.718474,Male,XL-Large
185.42000000000002,68.94604024,Male,Small
185.42000000000002,99.79032140000001,Male,X-Large
185.42000000000002,84.36818082,Male,XL-Large
185.42000000000002,104.32624510000001,Male,XX-Large
172.72,70.30681735,Male,Medium
175.26,83.91458845000001,Male,XL-Large
177.8,72.57477920000001,Male,Medium
182.88,79.37866475,Male,Large
175.26,83.91458845000001,Male,XL-Large
177.8,81.6466266,Male,XL-Large
185.42000000000002,90.718474,Male,XX-Large
180.34,89.35769689,Male,XX-Large
177.8,80.73944186,Male,XX-Large
180.34,79.37866475,Male,XL-Large
182.88,90.718474,Male,XL-Large
165.1,81.6466266,Male,XX-Large
180.34,70.30681735,Male,Medium
175.26,72.57477920000001,Male,Medium
175.26,98.42954429000001,Male,XX-Large
177.8,68.0388555,Male,Medium
175.26,82.55381134000001,Male,XX-Large
180.34,100.69750614,Male,XX-Large
187.96,88.45051215000001,Male,Large
182.88,86.1825503,Male,XL-Large
177.8,63.502931800000006,Male,Medium
175.26,72.57477920000001,Male,Medium
175.26,83.91458845000001,Male,XL-Large
162.56,62.142154690000005,Male,Medium
170.18,71.66759446,Male,XL-Large
185.42000000000002,88.45051215000001,Male,XL-Large
177.8,87.08973504000001,Male,XX-Large
170.18,81.6466266,Male,XL-Large
180.34,79.37866475,Male,XL-Large
190.5,117.9340162,Male,XX-Large
185.42000000000002,88.45051215000001,Male,XX-Large
177.8,74.84274105,Male,Large
180.34,74.84274105,Male,Large
175.26,95.2543977,Male,XX-Large
167.64000000000001,58.05982336,Male,Medium
177.8,90.718474,Male,XX-Large
182.88,77.1107029,Male,Medium
170.18,74.84274105,Male,Large
175.26,65.77089365,Male,Medium
175.26,83.91458845000001,Male,XL-Large
167.64000000000001,58.9670081,Male,Small
175.26,95.2543977,Male,XX-Large
182.88,86.1825503,Male,XL-Large
182.88,95.2543977,Male,XX-Large
185.42000000000002,91.62565874,Male,XL-Large
185.42000000000002,68.0388555,Male,Medium
170.18,57.152638620000005,Male,Small
185.42000000000002,81.6466266,Male,XL-Large
185.42000000000002,83.91458845000001,Male,Large
177.8,95.2543977,Male,XX-Large
185.42000000000002,88.45051215000001,Male,XL-Large
182.88,90.718474,Male,XL-Large
190.5,122.4699399,Male,3X-Large
177.8,99.79032140000001,Male,X-Large
182.88,72.57477920000001,Male,Large
170.18,81.6466266,Male,XX-Large
182.88,96.16158244,Male,XX-Large
172.72,78.92507238,Male,XL-Large
170.18,81.6466266,Male,XL-Large
170.18,70.76040972,Male,Medium
175.26,74.84274105,Male,XL-Large
187.96,86.1825503,Male,XL-Large
180.34,113.3980925,Male,X-Large
182.88,108.8621688,Male,X-Large
182.88,107.04779932000001,Male,X-Large
182.88,81.6466266,Male,XL-Large
175.26,81.19303423000001,Male,XL-Large
180.34,107.04779932000001,Male,X-Large
175.26,71.66759446,Male,XL-Large
182.88,90.718474,Male,X-Large
190.5,115.66605435000001,Male,3X-Large
193.04,122.4699399,Male,X-Large
167.64000000000001,63.502931800000006,Male,Small
195.58,127.00586360000001,Male,3X-Large
185.42000000000002,99.79032140000001,Male,XX-Large
177.8,90.718474,Male,XX-Large
152.4,99.79032140000001,Male,Large
170.18,81.6466266,Male,XX-Large
182.88,77.1107029,Male,Medium
177.8,94.80080533,Male,X-Large
175.26,78.01788764,Male,Medium
165.1,82.55381134000001,Male,XX-Large
175.26,97.06876718000001,Male,XX-Large
172.72,74.84274105,Male,Large
185.42000000000002,106.59420695,Male,XX-Large
175.26,88.45051215000001,Male,XX-Large
175.26,80.73944186,Male,XL-Large
185.42000000000002,102.05828325,Male,XX-Large
177.8,95.2543977,Male,X-Large
172.72,58.05982336,Male,Small
177.8,88.45051215000001,Male,XL-Large
180.34,93.44002822,Male,XX-Large
175.26,78.01788764,Male,Large
175.26,79.37866475,Male,XX-Large
170.18,88.45051215000001,Male,XX-Large
185.42000000000002,104.32624510000001,Male,XX-Large
175.26,86.1825503,Male,XL-Large
187.96,95.2543977,Male,XL-Large
172.72,79.37866475,Male,XX-Large
172.72,83.91458845000001,Male,XL-Large
175.26,74.38914868,Male,Large
177.8,79.37866475,Male,Medium
177.8,95.2543977,Male,XL-Large
180.34,88.45051215000001,Male,XL-Large
198.12,111.13013065000001,Male,X-Large
187.96,97.52235955,Male,XX-Large
170.18,71.21400209000001,Male,XL-Large
170.18,70.30681735,Male,Large
177.8,90.718474,Male,XX-Large
185.42000000000002,77.1107029,Male,Large
172.72,86.1825503,Male,XX-Large
167.64000000000001,67.13167076,Male,Medium
175.26,90.718474,Male,XL-Large
170.18,107.95498406,Male,X-Large
157.48,89.81128926000001,Male,Large
175.26,90.718474,Male,XL-Large
193.04,104.32624510000001,Male,X-Large
170.18,68.0388555,Male,Large
187.96,113.3980925,Male,3X-Large
167.64000000000001,89.81128926000001,Male,X-Large
177.8,72.57477920000001,Male,Medium
193.04,98.42954429000001,Male,XX-Large
172.72,77.1107029,Male,XL-Large
177.8,90.718474,Male,XX-Large
172.72,97.52235955,Male,X-Large
175.26,92.98643585,Male,XX-Large
180.34,90.718474,Male,XX-Large
187.96,84.36818082,Male,XL-Large
177.8,84.36818082,Male,XX-Large
180.34,104.32624510000001,Male,Large
157.48,62.59574706,Male,Medium
203.2,63.502931800000006,Male,Medium
177.8,108.8621688,Male,X-Large
175.26,76.20351816,Male,Medium
182.88,92.07925111,Male,XX-Large
185.42000000000002,82.55381134000001,Male,Large
180.34,81.6466266,Male,XL-Large
177.8,76.20351816,Male,Large
175.26,90.718474,Male,XX-Large
175.26,90.718474,Male,XX-Large
175.26,68.0388555,Male,Medium
170.18,68.0388555,Male,Medium
167.64000000000001,87.99691978,Male,XX-Large
175.26,104.32624510000001,Male,X-Large
185.42000000000002,102.05828325,Male,XX-Large
187.96,113.3980925,Male,X-Large
175.26,111.13013065000001,Male,X-Large
175.26,81.6466266,Male,XL-Large
170.18,67.13167076,Male,Medium
175.26,82.10021897,Male,XX-Large
187.96,79.37866475,Male,XL-Large
172.72,72.57477920000001,Male,Medium
165.1,58.9670081,Male,Medium
172.72,81.6466266,Male,XX-Large
177.8,86.1825503,Male,XL-Large
182.88,115.66605435000001,Male,3X-Large
177.8,102.05828325,Male,X-Large
180.34,99.79032140000001,Male,X-Large
177.8,92.98643585,Male,XX-Large
182.88,92.53284348000001,Male,XX-Large
182.88,87.08973504000001,Male,XL-Large
185.42000000000002,97.52235955,Male,XX-Large
190.5,89.81128926000001,Male,XX-Large
185.42000000000002,102.05828325,Male,XX-Large
167.64000000000001,92.53284348000001,Male,X-Large
180.34,79.37866475,Male,XL-Large
182.88,86.1825503,Male,XL-Large
177.8,106.59420695,Male,X-Large
160.02,70.30681735,Male,Medium
180.34,95.2543977,Male,X-Large
175.26,70.30681735,Male,Medium
172.72,85.27536556,Male,XL-Large
172.72,63.502931800000006,Male,Medium
180.34,61.23496995,Male,Small
187.96,99.79032140000001,Male,XX-Large
182.88,84.82177319,Male,Large
182.88,81.6466266,Male,Large
177.8,97.52235955,Male,XX-Large
177.8,76.65711053,Male,Medium
175.26,77.1107029,Male,Large
172.72,72.57477920000001,Male,Medium
160.02,61.68856232,Male,Medium
193.04,86.1825503,Male,Large
180.34,62.142154690000005,Male,Small
177.8,68.0388555,Male,Medium
180.34,74.84274105,Male,XL-Large
172.72,100.24391377,Male,X-Large
180.34,62.142154690000005,Male,Small
175.26,77.1107029,Male,XL-Large
177.8,71.21400209000001,Male,Large
182.88,86.1825503,Male,XL-Large
162.56,77.1107029,Male,XL-Large
177.8,86.1825503,Male,XL-Large
195.58,127.00586360000001,Male,3X-Large
170.18,63.502931800000006,Male,Medium
182.88,61.68856232,Male,Medium
187.96,106.59420695,Male,X-Large
182.88,115.66605435000001,Male,X-Large
175.26,92.53284348000001,Male,XX-Large
170.18,73.02837157,Male,XL-Large
187.96,86.1825503,Male,XX-Large
167.64000000000001,72.57477920000001,Male,Large
167.64000000000001,77.1107029,Male,XL-Large
180.34,86.1825503,Male,XX-Large
177.8,72.57477920000001,Male,Large
172.72,81.6466266,Male,XX-Large
175.26,98.88313666,Male,Large
167.64000000000001,65.77089365,Male,XL-Large
177.8,93.44002822,Male,XX-Large
190.5,72.57477920000001,Male,Small
170.18,88.45051215000001,Male,XL-Large
187.96,81.6466266,Male,Large
170.18,108.8621688,Male,XX-Large
175.26,90.718474,Male,XL-Large
185.42000000000002,74.84274105,Male,Medium
167.64000000000001,67.13167076,Male,Medium
190.5,97.52235955,Male,XX-Large
177.8,74.84274105,Male,Large
182.88,80.28584949,Male,Medium
175.26,61.23496995,Male,Medium
165.1,68.0388555,Male,XL-Large
165.1,72.57477920000001,Male,XL-Large
170.18,86.1825503,Male,XL-Large
172.72,90.718474,Male,XX-Large
180.34,83.91458845000001,Male,XX-Large
177.8,79.37866475,Male,XL-Large
175.26,99.79032140000001,Male,X-Large
177.8,95.2543977,Male,XX-Large
175.26,101.15109851000001,Male,XX-Large
180.34,77.1107029,Male,XX-Large
177.8,95.2543977,Male,XX-Large
182.88,124.73790175,Male,XX-Large
175.26,80.73944186,Male,XL-Large
182.88,86.1825503,Male,XX-Large
177.8,113.85168487,Male,3X-Large
177.8,92.07925111,Male,XX-Large
172.72,79.37866475,Male,XL-Large
172.72,79.37866475,Male,XL-Large
170.18,99.79032140000001,Male,3X-Large
172.72,97.06876718000001,Male,X-Large
185.42000000000002,90.718474,Male,XX-Large
177.8,88.90410452,Male,XX-Large
180.34,99.79032140000001,Male,X-Large
177.8,81.6466266,Male,XL-Large
165.1,73.93555631000001,Male,XL-Large
182.88,81.6466266,Male,XL-Large
175.26,108.8621688,Male,XX-Large
180.34,127.00586360000001,Male,3X-Large
193.04,104.32624510000001,Male,X-Large
175.26,70.30681735,Male,Medium
165.1,65.77089365,Male,Large
177.8,127.00586360000001,Male,3X-Large
177.8,95.2543977,Male,XX-Large
185.42000000000002,77.1107029,Male,Medium
187.96,83.91458845000001,Male,XL-Large
190.5,87.08973504000001,Male,XL-Large
170.18,83.46099608,Male,XX-Large
177.8,82.55381134000001,Male,XL-Large
172.72,63.04933943,Male,Medium
175.26,83.91458845000001,Male,XL-Large
177.8,73.02837157,Male,Medium
175.26,87.54332741,Male,XL-Large
177.8,106.59420695,Male,X-Large
170.18,72.57477920000001,Male,XL-Large
175.26,70.30681735,Male,Medium
180.34,113.3980925,Male,X-Large
165.1,57.60623099,Male,Medium
167.64000000000001,70.30681735,Male,Medium
177.8,100.69750614,Male,XX-Large
187.96,80.73944186,Male,Large
177.8,90.718474,Male,XX-Large
185.42000000000002,86.1825503,Male,XX-Large
167.64000000000001,82.55381134000001,Male,XL-Large
180.34,90.718474,Male,Large
177.8,88.45051215000001,Male,XX-Large
172.72,97.52235955,Male,XX-Large
167.64000000000001,67.13167076,Male,Medium
170.18,77.1107029,Male,XL-Large
167.64000000000001,83.91458845000001,Male,XL-Large
190.5,74.84274105,Male,Large
177.8,74.84274105,Male,XL-Large
172.72,72.57477920000001,Male,Medium
177.8,81.6466266,Male,XL-Large
175.26,95.2543977,Male,XX-Large
165.1,64.86370891,Male,Medium
175.26,88.45051215000001,Male,XX-Large
180.34,88.45051215000001,Male,XL-Large
190.5,136.077711,Male,3X-Large
185.42000000000002,102.05828325,Male,XL-Large
167.64000000000001,61.23496995,Male,Large
182.88,81.6466266,Male,Large
185.42000000000002,88.45051215000001,Male,XL-Large
177.8,89.81128926000001,Male,XX-Large
187.96,84.36818082,Male,Large
182.88,102.05828325,Male,XX-Large
177.8,91.17206637000001,Male,XX-Large
182.88,74.84274105,Male,Large
177.8,78.01788764,Male,Large
185.42000000000002,79.37866475,Male,XL-Large
180.34,83.91458845000001,Male,XL-Large
187.96,99.79032140000001,Male,XX-Large
170.18,68.0388555,Male,Medium
180.34,70.30681735,Male,Medium
180.34,83.91458845000001,Male,Medium
187.96,111.58372302000001,Male,X-Large
177.8,81.19303423000001,Male,Large
177.8,74.84274105,Male,Medium
182.88,72.57477920000001,Male,XL-Large
175.26,71.21400209000001,Male,Large
200.66,90.718474,Male,XX-Large
177.8,97.52235955,Male,XL-Large
177.8,81.6466266,Male,XL-Large
177.8,80.73944186,Male,Medium
177.8,80.28584949,Male,Large
167.64000000000001,81.6466266,Male,XL-Large
167.64000000000001,77.1107029,Male,XL-Large
170.18,74.84274105,Male,Large
180.34,95.2543977,Male,XX-Large
167.64000000000001,86.1825503,Male,XL-Large
177.8,89.81128926000001,Male,XL-Large
177.8,102.05828325,Male,XX-Large
177.8,124.73790175,Male,3X-Large
180.34,102.05828325,Male,X-Large
180.34,104.32624510000001,Male,X-Large
170.18,89.81128926000001,Male,XX-Large
198.12,116.57323909,Male,X-Large
185.42000000000002,126.55227123,Male,3X-Large
182.88,95.2543977,Male,X-Large
175.26,74.84274105,Male,Large
162.56,67.13167076,Male,Medium
167.64000000000001,72.57477920000001,Male,XX-Large
167.64000000000001,79.37866475,Male,XL-Large
180.34,83.91458845000001,Male,XL-Large
177.8,74.84274105,Male,XL-Large
170.18,90.718474,Male,XX-Large
182.88,79.37866475,Male,Medium
177.8,92.98643585,Male,XX-Large
185.42000000000002,106.14061458,Male,XX-Large
187.96,93.44002822,Male,Large
170.18,68.0388555,Male,XL-Large
182.88,96.16158244,Male,XL-Large
177.8,68.0388555,Male,Medium
177.8,92.98643585,Male,XX-Large
187.96,88.90410452,Male,Large
167.64000000000001,77.1107029,Male,XL-Large
165.1,80.28584949,Male,XL-Large
180.34,107.04779932000001,Male,X-Large
177.8,97.52235955,Male,Large
180.34,87.99691978,Male,XL-Large
177.8,77.1107029,Male,Large
182.88,81.6466266,Male,Medium
162.56,69.39963261,Male,Large
175.26,81.6466266,Male,XL-Large
167.64000000000001,88.45051215000001,Male,XX-Large
182.88,89.81128926000001,Male,XL-Large
180.34,77.1107029,Male,Medium
175.26,77.1107029,Male,XL-Large
182.88,92.98643585,Male,XX-Large
175.26,70.30681735,Male,Large
182.88,92.07925111,Male,XL-Large
187.96,108.8621688,Male,X-Large
175.26,68.0388555,Male,Medium
177.8,109.76935354000001,Male,X-Large
172.72,88.45051215000001,Male,XL-Large
162.56,65.77089365,Male,Medium
172.72,63.95652417,Male,Small
177.8,72.57477920000001,Male,Large
182.88,92.07925111,Male,XL-Large
182.88,70.30681735,Male,Medium
182.88,92.98643585,Male,XL-Large
177.8,65.31730128000001,Male,Medium
187.96,102.05828325,Male,XL-Large
187.96,74.84274105,Male,Medium
190.5,88.45051215000001,Male,XL-Large
162.56,68.0388555,Male,Medium
170.18,65.77089365,Male,Small
165.1,68.0388555,Male,XL-Large
175.26,63.502931800000006,Male,Medium
177.8,69.39963261,Male,Medium
167.64000000000001,70.30681735,Male,Medium
175.26,90.718474,Male,XL-Large
167.64000000000001,78.47148001000001,Male,XL-Large
182.88,86.1825503,Male,XX-Large
170.18,99.79032140000001,Male,XX-Large
182.88,91.62565874,Male,XL-Large
175.26,79.37866475,Male,Medium
162.56,73.93555631000001,Male,XX-Large
187.96,83.91458845000001,Male,XL-Large
182.88,83.91458845000001,Male,XL-Large
167.64000000000001,88.45051215000001,Male,XX-Large
190.5,83.91458845000001,Male,XL-Large
185.42000000000002,99.79032140000001,Male,X-Large
167.64000000000001,81.6466266,Male,XL-Large
205.74,83.91458845000001,Male,XL-Large
180.34,93.44002822,Male,XX-Large
198.12,122.4699399,Male,X-Large
175.26,79.37866475,Male,XL-Large
170.18,63.502931800000006,Male,Small
162.56,83.00740371,Male,XX-Large
187.96,127.00586360000001,Male,3X-Large
162.56,69.85322498000001,Male,Large
175.26,97.52235955,Male,XX-Large
172.72,110.67653828,Male,X-Large
177.8,77.1107029,Male,XL-Large
167.64000000000001,58.9670081,Male,Small
180.34,99.79032140000001,Male,XX-Large
172.72,74.38914868,Male,Large
172.72,78.47148001000001,Male,Large
172.72,79.37866475,Male,XX-Large
177.8,104.32624510000001,Male,X-Large
170.18,86.1825503,Male,XX-Large
177.8,94.34721296000001,Male,XX-Large
177.8,86.1825503,Male,XL-Large
170.18,82.10021897,Male,XX-Large
175.26,83.46099608,Male,XX-Large
185.42000000000002,72.57477920000001,Male,Medium
175.26,98.42954429000001,Male,X-Large
177.8,76.20351816,Male,Large
180.34,113.3980925,Male,3X-Large
167.64000000000001,68.0388555,Male,Large
172.72,89.35769689,Male,XX-Large
175.26,86.1825503,Male,XX-Large
177.8,70.30681735,Male,Medium
172.72,81.6466266,Male,XL-Large
177.8,73.48196394,Male,Large
185.42000000000002,87.54332741,Male,XL-Large
185.42000000000002,96.61517481,Male,XX-Large
180.34,83.91458845000001,Male,Large
167.64000000000001,77.1107029,Male,XL-Large
175.26,74.84274105,Male,Medium
172.72,77.1107029,Male,XL-Large
172.72,72.57477920000001,Male,Medium
167.64000000000001,63.95652417,Male,Medium
177.8,74.84274105,Male,XL-Large
170.18,72.57477920000001,Male,Medium
170.18,77.1107029,Male,Medium
180.34,86.1825503,Male,XL-Large
175.26,101.15109851000001,Male,XX-Large
170.18,83.91458845000001,Male,XL-Large
182.88,81.6466266,Male,Large
185.42000000000002,82.10021897,Male,XL-Large
185.42000000000002,117.9340162,Male,X-Large
195.58,97.52235955,Male,XL-Large
180.34,65.77089365,Male,Medium
175.26,88.45051215000001,Male,XL-Large
172.72,77.1107029,Male,XX-Large
172.72,63.04933943,Male,Medium
170.18,72.57477920000001,Male,XL-Large
177.8,65.77089365,Male,Medium
195.58,70.76040972,Male,Small
182.88,88.45051215000001,Male,XL-Large
180.34,78.92507238,Male,Medium
180.34,72.57477920000001,Male,Large
180.34,71.66759446,Male,Medium
175.26,65.77089365,Male,Medium
182.88,81.6466266,Male,XL-Large
182.88,74.84274105,Male,Medium
180.34,90.718474,Male,XX-Large
175.26,113.3980925,Male,3X-Large
182.88,86.1825503,Male,XL-Large
185.42000000000002,90.718474,Male,XL-Large
185.42000000000002,113.3980925,Male,X-Large
175.26,84.82177319,Male,XL-Large
175.26,69.39963261,Male,Medium
170.18,86.1825503,Male,XL-Large
170.18,90.718474,Male,X-Large
180.34,84.82177319,Male,XL-Large
175.26,84.82177319,Male,XL-Large
167.64000000000001,95.2543977,Male,XL-Large
177.8,77.1107029,Male,XL-Large
165.1,79.37866475,Male,XL-Large
177.8,70.30681735,Male,Small
167.64000000000001,72.57477920000001,Male,Large
167.64000000000001,77.1107029,Male,XL-Large
187.96,97.52235955,Male,XX-Large
170.18,90.718474,Male,XX-Large
187.96,83.91458845000001,Male,Large
